0.794000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.372000	0.688000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.338000	0.247000	0.805000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.215000	0.158000	0.310000	0.765000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.276000	0.243000	0.421000	0.360000	0.770000	0.000000	0.000000	0.000000	0.000000	0.000000
0.288000	0.256000	0.407000	0.372000	0.355000	0.685000	0.000000	0.000000	0.000000	0.000000
0.242000	0.215000	0.340000	0.361000	0.315000	0.097000	0.745000	0.000000	0.000000	0.000000
0.229000	0.232000	0.391000	0.338000	0.288000	0.099000	0.219000	0.723000	0.000000	0.000000
0.263000	0.190000	0.329000	0.323000	0.365000	0.158000	0.164000	0.191000	0.689000	0.000000
0.234000	0.168000	0.287000	0.267000	0.343000	0.148000	0.204000	0.207000	0.139000	0.645000
