Files already downloaded and verified
Files already downloaded and verified
Taskcla:  [(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
Number of clients each task:  [10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 16.0s | Valid: time=  4.8s loss=3.389, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 10.8s | Valid: time=  4.9s loss=2.400, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 10.8s | Valid: time=  4.9s loss=3.338, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 10.8s | Valid: time=  4.7s loss=1.772, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 10.3s | Valid: time=  4.7s loss=1.782, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 10.8s | Valid: time=  4.8s loss=2.549, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 10.9s | Valid: time=  5.1s loss=1.956, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 10.7s | Valid: time=  4.8s loss=1.700, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 10.8s | Valid: time=  4.8s loss=2.126, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 10.7s | Valid: time=  4.9s loss=1.647, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 10.5s | Valid: time=  4.8s loss=1.526, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 10.8s | Valid: time=  5.1s loss=4.645, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 11.0s | Valid: time=  4.8s loss=2.588, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 10.5s | Valid: time=  5.0s loss=2.045, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 11.0s | Valid: time=  4.8s loss=1.903, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 10.8s | Valid: time=  4.8s loss=1.510, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 10.6s | Valid: time=  4.9s loss=2.715, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 10.8s | Valid: time=  4.8s loss=1.737, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 10.9s | Valid: time=  4.9s loss=1.628, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 11.2s | Valid: time=  5.1s loss=3.869, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 10.5s | Valid: time=  4.7s loss=1.903, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 10.7s | Valid: time=  4.8s loss=1.305, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 11.0s | Valid: time=  5.3s loss=3.592, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 10.9s | Valid: time=  4.8s loss=1.888, TAw acc=  0.0% |
