Using downloaded and verified file: ./data/organamnist/organamnist.npz
Using downloaded and verified file: ./data/organamnist/organamnist.npz
Taskcla:  [(0, 3), (1, 3), (2, 3), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 36 | Train: time=  8.2s | Valid: time=  4.1s loss=0.019, TAw acc= 99.6% | *
 Epoch: 37 | Train: time=  8.2s | Valid: time=  4.2s loss=0.026, TAw acc= 99.1% |
 Epoch: 38 | Train: time=  8.4s | Valid: time=  4.0s loss=0.025, TAw acc= 99.6% |
 Epoch: 39 | Train: time=  8.2s | Valid: time=  4.1s loss=0.016, TAw acc= 99.6% | *
 Epoch: 40 | Train: time=  8.1s | Valid: time=  4.0s loss=0.031, TAw acc= 99.4% |
 Epoch: 41 | Train: time=  8.2s | Valid: time=  4.0s loss=0.024, TAw acc= 99.2% |
 Epoch: 42 | Train: time=  8.2s | Valid: time=  4.0s loss=0.040, TAw acc= 98.6% |
 Epoch: 43 | Train: time=  8.3s | Valid: time=  4.1s loss=0.033, TAw acc= 98.8% |
 Epoch: 44 | Train: time=  8.3s | Valid: time=  4.3s loss=0.023, TAw acc= 99.2% |
 Epoch: 45 | Train: time=  8.0s | Valid: time=  4.0s loss=0.098, TAw acc= 96.7% |
 Epoch: 46 | Train: time=  8.1s | Valid: time=  3.9s loss=0.037, TAw acc= 98.5% |
 Epoch: 47 | Train: time=  8.2s | Valid: time=  3.9s loss=0.081, TAw acc= 97.5% |
 Epoch: 48 | Train: time=  8.1s | Valid: time=  4.0s loss=0.024, TAw acc= 99.4% |
 Epoch: 49 | Train: time=  8.2s | Valid: time=  4.1s loss=0.018, TAw acc= 99.4% |
 Epoch: 50 | Train: time=  8.2s | Valid: time=  3.9s loss=0.022, TAw acc= 99.2% |
 Epoch: 51 | Train: time=  8.3s | Valid: time=  4.0s loss=0.026, TAw acc= 99.1% |
 Epoch: 52 | Train: time=  8.1s | Valid: time=  4.1s loss=0.009, TAw acc= 99.5% | *
 Epoch: 53 | Train: time=  8.0s | Valid: time=  4.0s loss=0.042, TAw acc= 98.2% |
 Epoch: 54 | Train: time=  8.0s | Valid: time=  4.0s loss=0.077, TAw acc= 96.8% |
 Epoch: 55 | Train: time=  7.9s | Valid: time=  4.1s loss=0.037, TAw acc= 98.8% |
 Epoch: 56 | Train: time=  8.0s | Valid: time=  4.1s loss=0.020, TAw acc= 99.2% |
 Epoch: 57 | Train: time=  8.3s | Valid: time=  4.0s loss=0.011, TAw acc= 99.7% |
 Epoch: 58 | Train: time=  8.4s | Valid: time=  4.0s loss=0.010, TAw acc= 99.7% |
 Epoch: 59 | Train: time=  8.4s | Valid: time=  4.1s loss=0.014, TAw acc= 99.7% |
 Epoch: 60 | Train: time=  8.2s | Valid: time=  4.0s loss=0.017, TAw acc= 99.6% |
 Epoch: 61 | Train: time=  8.2s | Valid: time=  3.9s loss=0.028, TAw acc= 98.8% |
 Epoch: 62 | Train: time=  8.1s | Valid: time=  4.2s loss=0.020, TAw acc= 98.9% |
 Epoch: 63 | Train: time=  8.1s | Valid: time=  4.2s loss=0.033, TAw acc= 98.5% |
 Epoch: 64 | Train: time=  8.4s | Valid: time=  4.0s loss=0.017, TAw acc= 99.2% |
 Epoch: 65 | Train: time=  7.8s | Valid: time=  4.0s loss=0.014, TAw acc= 99.4% |
 Epoch: 66 | Train: time=  8.2s | Valid: time=  4.0s loss=0.011, TAw acc= 99.7% |
 Epoch: 67 | Train: time=  8.1s | Valid: time=  3.9s loss=0.090, TAw acc= 96.2% |
num_cls : 11
num_exemplars:  600
original_exemplars_per_class:  55
--------------------------------------------------
--------------------------------------------------
| Selected 109 train exemplars, time= 15.8s
| Constructed 310 exemplars
Final memory length:  199
self.logits length and one shape:  199 (11,)
Previous classes:  [ 0  1  2  3  4  5  6  7  8  9 10]
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=21.821 | TAw acc= 41.2%, forg= 54.5%| TAg acc=:  0.0%, forg= 95.8% <<<
>>> Test on task  1 : loss=14.588 | TAw acc= 46.0%, forg= 46.5%| TAg acc=:  0.0%, forg= 92.5% <<<
>>> Test on task  2 : loss=4.173 | TAw acc= 94.9%, forg=  4.3%| TAg acc=: 20.5%, forg= 78.7% <<<
>>> Test on task  3 : loss=0.087 | TAw acc= 96.9%, forg=  0.0%| TAg acc=: 96.9%, forg=  0.0% <<<
Save at ./results/ACCV_2024_rebuttal/der/organa/organamnist_der_split_dp_fixd_csl_1
************************************************************************************************************
TAw Acc
	95.76%  0.00%  0.00%  0.00% 	Avg.:95.76% 
	72.72% 92.46%  0.00%  0.00% 	Avg.:82.59% 
	58.83% 54.49% 99.18%  0.00% 	Avg.:70.84% 
	41.24% 45.97% 94.91% 96.88% 	Avg.:69.75% 
TAw Acc result
95.76	82.59	70.84	69.75	
************************************************************************************************************
TAg Acc
	95.76%  0.00%  0.00%  0.00% 	Avg.:95.76% 
	 0.00% 92.46%  0.00%  0.00% 	Avg.:46.23% 
	 0.00%  0.12% 99.18%  0.00% 	Avg.:33.10% 
	 0.00%  0.00% 20.49% 96.88% 	Avg.:29.34% 
TAg Acc result
95.76	46.23	33.10	29.34	
************************************************************************************************************
TAw Forg
	 0.00%  0.00%  0.00%  0.00% 
	23.04%  0.00%  0.00%  0.00% 	Avg.:23.04% 
	36.92% 37.97%  0.00%  0.00% 	Avg.:37.45% 
	54.52% 46.49%  4.28%  0.00% 	Avg.:35.09% 
TAw Forg result
23.04	37.45	35.09	
************************************************************************************************************
TAg Forg
	 0.00%  0.00%  0.00%  0.00% 
	95.76%  0.00%  0.00%  0.00% 	Avg.:95.76% 
	95.76% 92.35%  0.00%  0.00% 	Avg.:94.05% 
	95.76% 92.46% 78.69%  0.00% 	Avg.:88.97% 
TAg Forg result
95.76	94.05	88.97	
************************************************************************************************************
[Elapsed time = 1.0 h]
Done!
