0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.734000	0.703000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.676000	0.507000	0.839000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.526000	0.390000	0.582000	0.829000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.596000	0.402000	0.581000	0.528000	0.858000	0.000000	0.000000	0.000000	0.000000	0.000000
0.370000	0.229000	0.432000	0.446000	0.435000	0.846000	0.000000	0.000000	0.000000	0.000000
0.560000	0.363000	0.600000	0.445000	0.494000	0.494000	0.854000	0.000000	0.000000	0.000000
0.397000	0.273000	0.486000	0.357000	0.392000	0.363000	0.467000	0.831000	0.000000	0.000000
0.386000	0.282000	0.457000	0.368000	0.394000	0.393000	0.411000	0.496000	0.861000	0.000000
0.373000	0.271000	0.446000	0.375000	0.403000	0.367000	0.440000	0.408000	0.583000	0.790000
