Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Taskcla:  [(0, 3), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 39.1s | Valid: time=  5.3s loss=0.112, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 35.7s | Valid: time=  6.9s loss=1.259, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 37.2s | Valid: time=  7.4s loss=0.039, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 37.7s | Valid: time=  7.3s loss=0.030, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 37.5s | Valid: time=  7.2s loss=0.143, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 37.9s | Valid: time=  7.1s loss=0.064, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 37.4s | Valid: time=  7.1s loss=0.126, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 37.4s | Valid: time=  7.4s loss=0.022, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 37.7s | Valid: time=  7.2s loss=0.903, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 38.2s | Valid: time=  7.2s loss=0.066, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 38.0s | Valid: time=  7.2s loss=0.109, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 36.6s | Valid: time=  7.1s loss=0.066, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 36.7s | Valid: time=  6.8s loss=0.014, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 37.7s | Valid: time=  7.1s loss=0.019, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 38.3s | Valid: time=  7.4s loss=0.391, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 37.8s | Valid: time=  6.8s loss=0.084, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 37.8s | Valid: time=  7.2s loss=0.030, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 37.1s | Valid: time=  7.3s loss=0.012, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 37.3s | Valid: time=  7.7s loss=0.022, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 37.6s | Valid: time=  7.2s loss=0.121, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 37.3s | Valid: time=  7.2s loss=0.010, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 37.1s | Valid: time=  7.1s loss=0.011, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 37.6s | Valid: time=  7.2s loss=0.011, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 37.4s | Valid: time=  7.2s loss=0.011, TAw acc=  0.0% |
