Using downloaded and verified file: ./data/organamnist/organamnist.npz
Using downloaded and verified file: ./data/organamnist/organamnist.npz
Taskcla:  [(0, 3), (1, 3), (2, 3), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 16.1s | Valid: time=  5.1s loss=1.026, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 10.0s | Valid: time=  5.1s loss=0.764, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 10.3s | Valid: time=  5.0s loss=0.511, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 10.3s | Valid: time=  5.0s loss=0.256, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 10.2s | Valid: time=  5.1s loss=0.284, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 10.0s | Valid: time=  4.9s loss=0.136, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 10.0s | Valid: time=  5.0s loss=6.366, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 10.3s | Valid: time=  5.0s loss=0.574, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 10.2s | Valid: time=  5.0s loss=0.379, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 10.4s | Valid: time=  5.3s loss=0.069, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 10.2s | Valid: time=  5.0s loss=0.220, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 10.4s | Valid: time=  5.0s loss=0.468, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 10.2s | Valid: time=  4.9s loss=1.669, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 10.0s | Valid: time=  5.1s loss=0.111, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 10.2s | Valid: time=  5.0s loss=0.049, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 10.0s | Valid: time=  4.9s loss=0.426, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 10.1s | Valid: time=  4.9s loss=0.045, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 10.1s | Valid: time=  5.0s loss=11.318, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 10.2s | Valid: time=  5.1s loss=0.307, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 10.0s | Valid: time=  5.0s loss=0.111, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 10.2s | Valid: time=  5.0s loss=0.120, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 10.0s | Valid: time=  5.0s loss=0.118, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 10.1s | Valid: time=  5.0s loss=0.083, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 10.0s | Valid: time=  4.9s loss=0.182, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 10.1s | Valid: time=  4.9s loss=0.074, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 10.3s | Valid: time=  5.1s loss=0.074, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 10.2s | Valid: time=  5.0s loss=0.069, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 10.1s | Valid: time=  4.9s loss=0.037, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 10.1s | Valid: time=  5.0s loss=0.899, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 10.2s | Valid: time=  4.9s loss=0.135, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 10.2s | Valid: time=  4.8s loss=0.132, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 10.1s | Valid: time=  5.1s loss=0.050, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 10.5s | Valid: time=  5.2s loss=0.084, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 10.1s | Valid: time=  5.3s loss=0.349, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 10.2s | Valid: time=  4.9s loss=0.033, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 10.3s | Valid: time=  5.5s loss=0.026, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 10.4s | Valid: time=  5.4s loss=0.023, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 10.0s | Valid: time=  4.9s loss=0.032, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 10.0s | Valid: time=  5.1s loss=0.023, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 10.4s | Valid: time=  5.2s loss=0.024, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 10.3s | Valid: time=  4.9s loss=0.024, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 10.2s | Valid: time=  5.3s loss=0.023, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 10.3s | Valid: time=  5.1s loss=0.022, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 10.1s | Valid: time=  5.0s loss=0.028, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 10.0s | Valid: time=  5.0s loss=0.026, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 10.1s | Valid: time=  4.8s loss=0.025, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 10.3s | Valid: time=  5.0s loss=0.027, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 10.1s | Valid: time=  5.0s loss=0.027, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 10.2s | Valid: time=  5.0s loss=0.024, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 10.1s | Valid: time=  5.0s loss=0.023, TAw acc=  0.0% |
