Taskcla:  [(0, 2), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 13.9s | Valid: time=  5.6s loss=0.247, TAw acc=  0.0% |
 Epoch: 2 | Train: time=  8.6s | Valid: time=  5.5s loss=0.262, TAw acc=  0.0% |
 Epoch: 3 | Train: time=  8.8s | Valid: time=  5.5s loss=0.217, TAw acc=  0.0% |
 Epoch: 4 | Train: time=  9.5s | Valid: time=  5.5s loss=0.195, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 10.1s | Valid: time=  5.3s loss=0.286, TAw acc=  0.0% |
 Epoch: 6 | Train: time=  9.3s | Valid: time=  5.9s loss=0.171, TAw acc=  0.0% |
 Epoch: 7 | Train: time=  9.0s | Valid: time=  5.6s loss=0.149, TAw acc=  0.0% |
 Epoch: 8 | Train: time=  9.7s | Valid: time=  5.6s loss=0.139, TAw acc=  0.0% |
 Epoch: 9 | Train: time=  9.4s | Valid: time=  5.7s loss=0.155, TAw acc=  0.0% |
 Epoch: 10 | Train: time=  9.8s | Valid: time=  5.8s loss=0.171, TAw acc=  0.0% |
 Epoch: 11 | Train: time=  9.2s | Valid: time=  5.7s loss=0.146, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 10.2s | Valid: time=  5.3s loss=0.145, TAw acc=  0.0% |
 Epoch: 13 | Train: time=  9.5s | Valid: time=  5.5s loss=0.153, TAw acc=  0.0% |
 Epoch: 14 | Train: time=  9.2s | Valid: time=  5.5s loss=0.243, TAw acc=  0.0% |
 Epoch: 15 | Train: time=  9.7s | Valid: time=  6.2s loss=0.140, TAw acc=  0.0% |
 Epoch: 16 | Train: time=  9.0s | Valid: time=  5.4s loss=0.123, TAw acc=  0.0% |
 Epoch: 17 | Train: time=  9.3s | Valid: time=  5.4s loss=0.138, TAw acc=  0.0% |
 Epoch: 18 | Train: time=  9.8s | Valid: time=  5.8s loss=0.142, TAw acc=  0.0% |
 Epoch: 19 | Train: time=  9.3s | Valid: time=  5.2s loss=0.138, TAw acc=  0.0% |
 Epoch: 20 | Train: time=  8.6s | Valid: time=  6.0s loss=0.118, TAw acc=  0.0% |
 Epoch: 21 | Train: time=  8.7s | Valid: time=  5.5s loss=0.139, TAw acc=  0.0% |
 Epoch: 22 | Train: time=  8.8s | Valid: time=  5.5s loss=0.127, TAw acc=  0.0% |
 Epoch: 23 | Train: time=  9.4s | Valid: time=  5.4s loss=0.126, TAw acc=  0.0% |
 Epoch: 24 | Train: time=  8.5s | Valid: time=  5.2s loss=0.131, TAw acc=  0.0% |
 Epoch: 25 | Train: time=  9.1s | Valid: time=  5.4s loss=0.142, TAw acc=  0.0% |
 Epoch: 26 | Train: time=  8.8s | Valid: time=  5.4s loss=0.135, TAw acc=  0.0% |
 Epoch: 27 | Train: time=  8.5s | Valid: time=  5.5s loss=0.127, TAw acc=  0.0% |
 Epoch: 28 | Train: time=  9.4s | Valid: time=  5.4s loss=0.118, TAw acc=  0.0% |
 Epoch: 29 | Train: time=  8.8s | Valid: time=  5.7s loss=0.111, TAw acc=  0.0% |
 Epoch: 30 | Train: time=  9.4s | Valid: time=  5.5s loss=0.119, TAw acc=  0.0% |
 Epoch: 31 | Train: time=  8.7s | Valid: time=  5.4s loss=0.130, TAw acc=  0.0% |
 Epoch: 32 | Train: time=  8.6s | Valid: time=  5.4s loss=0.128, TAw acc=  0.0% |
 Epoch: 33 | Train: time=  8.6s | Valid: time=  5.2s loss=0.100, TAw acc=  0.0% |
 Epoch: 34 | Train: time=  8.8s | Valid: time=  6.0s loss=0.111, TAw acc=  0.0% |
 Epoch: 35 | Train: time=  8.7s | Valid: time=  5.2s loss=0.100, TAw acc=  0.0% |
 Epoch: 36 | Train: time=  9.0s | Valid: time=  5.3s loss=0.103, TAw acc=  0.0% |
 Epoch: 37 | Train: time=  8.4s | Valid: time=  5.5s loss=0.104, TAw acc=  0.0% |
 Epoch: 38 | Train: time=  8.8s | Valid: time=  5.7s loss=0.105, TAw acc=  0.0% |
 Epoch: 39 | Train: time=  9.2s | Valid: time=  5.7s loss=0.107, TAw acc=  0.0% |
 Epoch: 40 | Train: time=  8.9s | Valid: time=  5.3s loss=0.104, TAw acc=  0.0% |
 Epoch: 41 | Train: time=  9.3s | Valid: time=  5.3s loss=0.108, TAw acc=  0.0% |
 Epoch: 42 | Train: time=  8.9s | Valid: time=  5.6s loss=0.106, TAw acc=  0.0% |
 Epoch: 43 | Train: time=  9.0s | Valid: time=  5.4s loss=0.104, TAw acc=  0.0% |
 Epoch: 44 | Train: time=  9.5s | Valid: time=  5.9s loss=0.106, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 10.0s | Valid: time=  5.6s loss=0.110, TAw acc=  0.0% |
 Epoch: 46 | Train: time=  9.6s | Valid: time=  5.7s loss=0.108, TAw acc=  0.0% |
 Epoch: 47 | Train: time=  9.2s | Valid: time=  5.7s loss=0.109, TAw acc=  0.0% |
 Epoch: 48 | Train: time=  8.6s | Valid: time=  6.1s loss=0.108, TAw acc=  0.0% |
 Epoch: 49 | Train: time=  9.1s | Valid: time=  5.8s loss=0.109, TAw acc=  0.0% |
 Epoch: 50 | Train: time=  9.7s | Valid: time=  5.9s loss=0.107, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.106 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 95.0%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/cch5000/cch5000_der_split_dp_noexem_fixd_csl_1
************************************************************************************************************
Task  1
************************************************************************************************************
 Epoch: 1 | Train: time=  9.6s | Valid: time=  5.8s loss=0.040, TAw acc=  0.0% |
 Epoch: 2 | Train: time=  8.9s | Valid: time=  5.9s loss=0.028, TAw acc=  0.0% |
 Epoch: 3 | Train: time=  9.5s | Valid: time=  6.2s loss=0.036, TAw acc=  0.0% |
 Epoch: 4 | Train: time=  9.8s | Valid: time=  5.9s loss=0.017, TAw acc=  0.0% |
 Epoch: 5 | Train: time=  9.0s | Valid: time=  5.7s loss=0.016, TAw acc=  0.0% |
 Epoch: 6 | Train: time=  9.2s | Valid: time=  5.4s loss=0.010, TAw acc=  0.0% |
 Epoch: 7 | Train: time=  9.7s | Valid: time=  5.6s loss=0.009, TAw acc=  0.0% |
