0.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.558000	0.669000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.409000	0.227000	0.820000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.246000	0.102000	0.485000	0.772000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.175000	0.100000	0.162000	0.410000	0.873000	0.000000	0.000000	0.000000	0.000000	0.000000
0.134000	0.100000	0.109000	0.270000	0.459000	0.781000	0.000000	0.000000	0.000000	0.000000
0.149000	0.101000	0.095000	0.148000	0.312000	0.272000	0.850000	0.000000	0.000000	0.000000
0.144000	0.100000	0.087000	0.112000	0.228000	0.246000	0.478000	0.781000	0.000000	0.000000
0.174000	0.100000	0.082000	0.128000	0.127000	0.243000	0.308000	0.473000	0.827000	0.000000
0.110000	0.100000	0.107000	0.145000	0.091000	0.289000	0.184000	0.265000	0.400000	0.747000
