0.831000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.509000	0.811000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.453000	0.504000	0.828000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.460000	0.467000	0.622000	0.757000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.433000	0.433000	0.584000	0.498000	0.756000	0.000000	0.000000	0.000000	0.000000	0.000000
0.311000	0.425000	0.561000	0.483000	0.432000	0.810000	0.000000	0.000000	0.000000	0.000000
0.421000	0.437000	0.556000	0.497000	0.437000	0.483000	0.739000	0.000000	0.000000	0.000000
0.370000	0.422000	0.478000	0.483000	0.382000	0.394000	0.373000	0.723000	0.000000	0.000000
0.252000	0.365000	0.526000	0.446000	0.399000	0.403000	0.415000	0.416000	0.735000	0.000000
0.364000	0.371000	0.477000	0.357000	0.385000	0.375000	0.379000	0.411000	0.413000	0.699000
