0.874000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.646000	0.769000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.646000	0.553000	0.850000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.583000	0.467000	0.627000	0.796000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.485000	0.326000	0.498000	0.471000	0.889000	0.000000	0.000000	0.000000	0.000000	0.000000
0.415000	0.283000	0.450000	0.379000	0.560000	0.832000	0.000000	0.000000	0.000000	0.000000
0.418000	0.278000	0.506000	0.393000	0.572000	0.495000	0.851000	0.000000	0.000000	0.000000
0.317000	0.252000	0.470000	0.318000	0.450000	0.323000	0.509000	0.811000	0.000000	0.000000
0.342000	0.250000	0.445000	0.378000	0.478000	0.335000	0.519000	0.498000	0.783000	0.000000
0.305000	0.227000	0.411000	0.380000	0.448000	0.323000	0.517000	0.397000	0.551000	0.764000
