Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Taskcla:  [(0, 3), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 44.3s | Valid: time=  6.4s loss=0.182, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 38.4s | Valid: time=  6.6s loss=0.092, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 38.0s | Valid: time=  6.4s loss=0.316, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 38.1s | Valid: time=  6.6s loss=0.048, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 38.0s | Valid: time=  6.4s loss=0.921, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 38.1s | Valid: time=  6.5s loss=0.091, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 37.7s | Valid: time=  7.1s loss=0.045, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 37.5s | Valid: time=  6.2s loss=0.029, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 37.8s | Valid: time=  6.4s loss=0.079, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 37.6s | Valid: time=  6.1s loss=0.033, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 37.0s | Valid: time=  6.2s loss=0.020, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 38.0s | Valid: time=  6.2s loss=0.635, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 38.1s | Valid: time=  6.2s loss=0.239, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 37.4s | Valid: time=  6.1s loss=0.025, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 37.2s | Valid: time=  6.1s loss=0.034, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 37.7s | Valid: time=  6.2s loss=0.252, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 37.6s | Valid: time=  6.3s loss=0.037, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 38.4s | Valid: time=  6.2s loss=0.165, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 38.1s | Valid: time=  6.2s loss=0.012, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 38.4s | Valid: time=  6.3s loss=0.013, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 37.2s | Valid: time=  6.1s loss=0.014, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 37.0s | Valid: time=  6.1s loss=1.166, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 36.3s | Valid: time=  6.0s loss=0.025, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 37.0s | Valid: time=  6.2s loss=0.183, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 34.9s | Valid: time=  5.6s loss=1.051, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 37.3s | Valid: time=  6.1s loss=0.048, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 37.0s | Valid: time=  6.2s loss=0.007, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 37.4s | Valid: time=  6.4s loss=0.015, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 36.7s | Valid: time=  5.7s loss=0.052, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 35.7s | Valid: time=  5.8s loss=0.030, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 36.6s | Valid: time=  6.0s loss=0.298, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 36.9s | Valid: time=  6.2s loss=0.014, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 36.9s | Valid: time=  6.1s loss=0.016, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 36.4s | Valid: time=  5.9s loss=0.027, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 37.3s | Valid: time=  6.2s loss=0.013, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 37.3s | Valid: time=  6.0s loss=0.014, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 35.9s | Valid: time=  5.5s loss=0.013, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 36.7s | Valid: time=  6.3s loss=0.013, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 37.0s | Valid: time=  5.9s loss=0.012, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 37.9s | Valid: time=  6.3s loss=0.012, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 37.9s | Valid: time=  6.4s loss=0.011, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 38.1s | Valid: time=  6.1s loss=0.010, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 36.4s | Valid: time=  6.3s loss=0.010, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 37.1s | Valid: time=  6.2s loss=0.010, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 37.6s | Valid: time=  6.1s loss=0.011, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 37.3s | Valid: time=  6.1s loss=0.011, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 37.5s | Valid: time=  6.4s loss=0.011, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 37.0s | Valid: time=  5.7s loss=0.011, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 35.3s | Valid: time=  6.4s loss=0.011, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 37.7s | Valid: time=  6.4s loss=0.010, TAw acc=  0.0% |
num_cls : 0
num_exemplars:  600
