0.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.677000	0.757000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.663000	0.506000	0.812000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.563000	0.464000	0.594000	0.763000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.536000	0.418000	0.585000	0.457000	0.875000	0.000000	0.000000	0.000000	0.000000	0.000000
0.476000	0.415000	0.583000	0.458000	0.557000	0.795000	0.000000	0.000000	0.000000	0.000000
0.472000	0.329000	0.543000	0.390000	0.508000	0.435000	0.845000	0.000000	0.000000	0.000000
0.390000	0.279000	0.484000	0.359000	0.422000	0.286000	0.486000	0.816000	0.000000	0.000000
0.395000	0.282000	0.460000	0.420000	0.459000	0.362000	0.468000	0.348000	0.817000	0.000000
0.280000	0.229000	0.418000	0.342000	0.372000	0.306000	0.439000	0.315000	0.428000	0.815000
