0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.285000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.280000	0.240000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.238000	0.230000	0.228000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.346000	0.417000	0.359000	0.340000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.553000	0.434000	0.415000	0.363000	0.393000	0.000000	0.000000	0.000000	0.000000	0.000000
0.448000	0.425000	0.355000	0.377000	0.335000	0.314000	0.000000	0.000000	0.000000	0.000000
0.587000	0.541000	0.472000	0.486000	0.495000	0.520000	0.344000	0.000000	0.000000	0.000000
0.615000	0.631000	0.598000	0.508000	0.570000	0.548000	0.518000	0.416000	0.000000	0.000000
0.563000	0.513000	0.483000	0.416000	0.472000	0.509000	0.349000	0.410000	0.382000	0.000000
