Using downloaded and verified file: ./data/tissuemnist/tissuemnist.npz
Using downloaded and verified file: ./data/tissuemnist/tissuemnist.npz
Taskcla:  [(0, 2), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 72.3s | Valid: time=  7.3s loss=0.384, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 69.3s | Valid: time=  7.1s loss=0.385, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 68.4s | Valid: time=  7.0s loss=0.396, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 68.7s | Valid: time=  6.6s loss=0.365, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 69.8s | Valid: time=  7.0s loss=0.354, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 69.0s | Valid: time=  7.2s loss=0.349, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 69.0s | Valid: time=  7.0s loss=0.345, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 69.2s | Valid: time=  6.9s loss=0.335, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 68.2s | Valid: time=  7.2s loss=0.327, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 69.2s | Valid: time=  7.2s loss=0.329, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 68.7s | Valid: time=  6.8s loss=0.335, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 69.6s | Valid: time=  7.3s loss=0.326, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 68.1s | Valid: time=  7.0s loss=0.317, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 69.0s | Valid: time=  7.0s loss=0.317, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 69.0s | Valid: time=  7.0s loss=0.335, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 69.1s | Valid: time=  6.9s loss=0.328, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 68.8s | Valid: time=  7.0s loss=0.391, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 68.7s | Valid: time=  7.0s loss=0.314, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 68.3s | Valid: time=  7.2s loss=0.335, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 69.7s | Valid: time=  7.1s loss=0.368, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 69.4s | Valid: time=  7.1s loss=0.332, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 69.3s | Valid: time=  7.0s loss=0.339, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 68.5s | Valid: time=  7.4s loss=0.331, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 68.8s | Valid: time=  6.9s loss=0.312, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 68.9s | Valid: time=  7.3s loss=0.310, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 68.7s | Valid: time=  7.1s loss=0.314, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 69.2s | Valid: time=  7.2s loss=0.320, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 69.4s | Valid: time=  7.2s loss=0.308, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 69.0s | Valid: time=  6.9s loss=0.310, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 69.3s | Valid: time=  6.9s loss=0.319, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 68.7s | Valid: time=  7.0s loss=0.344, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 69.5s | Valid: time=  7.4s loss=0.323, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 69.1s | Valid: time=  7.4s loss=0.307, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 69.3s | Valid: time=  7.0s loss=0.329, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 68.7s | Valid: time=  6.8s loss=0.308, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 69.3s | Valid: time=  7.0s loss=0.303, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 69.0s | Valid: time=  7.2s loss=0.304, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 69.0s | Valid: time=  7.2s loss=0.304, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 69.2s | Valid: time=  7.0s loss=0.303, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 69.3s | Valid: time=  7.1s loss=0.302, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 68.7s | Valid: time=  6.8s loss=0.304, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 69.0s | Valid: time=  7.0s loss=0.301, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 68.8s | Valid: time=  7.6s loss=0.302, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 68.5s | Valid: time=  7.2s loss=0.303, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 69.5s | Valid: time=  7.0s loss=0.303, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 69.2s | Valid: time=  6.8s loss=0.302, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 69.3s | Valid: time=  7.4s loss=0.302, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 70.0s | Valid: time=  7.3s loss=0.303, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 69.5s | Valid: time=  7.3s loss=0.300, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 69.0s | Valid: time=  7.0s loss=0.301, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.310 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 87.8%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/tissuemnist/tissuemnist_der_split_dp_noexem_fixd_csl_3
************************************************************************************************************
Task  1
************************************************************************************************************
 Epoch: 1 | Train: time= 26.7s | Valid: time=  5.4s loss=0.619, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 27.3s | Valid: time=  5.3s loss=0.437, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 27.4s | Valid: time=  5.6s loss=0.407, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 26.9s | Valid: time=  5.4s loss=0.592, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 27.3s | Valid: time=  5.4s loss=0.581, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 27.5s | Valid: time=  5.2s loss=0.460, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 27.4s | Valid: time=  5.2s loss=0.385, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 27.3s | Valid: time=  5.7s loss=0.543, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 27.3s | Valid: time=  5.3s loss=0.354, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 26.8s | Valid: time=  5.6s loss=0.372, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 27.4s | Valid: time=  5.2s loss=0.436, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 27.0s | Valid: time=  5.3s loss=0.419, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 27.6s | Valid: time=  5.5s loss=0.463, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 27.3s | Valid: time=  5.5s loss=0.357, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 27.4s | Valid: time=  5.3s loss=0.492, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 27.2s | Valid: time=  5.3s loss=0.354, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 27.2s | Valid: time=  5.6s loss=0.428, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 27.7s | Valid: time=  5.6s loss=0.338, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 27.2s | Valid: time=  5.3s loss=0.380, TAw acc=  0.0% |
