Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11220132
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time= 18.3s | Train: skip eval | Valid: time=  0.2s loss=1.751, TAw acc=  0.0% | lr: 0.0300
| Epoch   2, time= 13.4s | Train: skip eval | Valid: time=  0.2s loss=1.413, TAw acc=  0.0% | lr: 0.0300
| Epoch   3, time= 13.5s | Train: skip eval | Valid: time=  0.2s loss=1.301, TAw acc=  0.0% | lr: 0.0300
| Epoch   4, time= 13.5s | Train: skip eval | Valid: time=  0.2s loss=1.364, TAw acc=  0.0% | lr: 0.0300
| Epoch   5, time= 13.6s | Train: skip eval | Valid: time=  0.2s loss=1.148, TAw acc=  0.0% | lr: 0.0300
| Epoch   6, time= 13.5s | Train: skip eval | Valid: time=  0.2s loss=1.225, TAw acc=  0.0% | lr: 0.0300
| Epoch   7, time= 13.5s | Train: skip eval | Valid: time=  0.2s loss=1.244, TAw acc=  0.0% | lr: 0.0300
| Epoch   8, time= 13.6s | Train: skip eval | Valid: time=  0.2s loss=1.446, TAw acc=  0.0% | lr: 0.0300
| Epoch   9, time= 13.4s | Train: skip eval | Valid: time=  0.2s loss=1.118, TAw acc=  0.0% | lr: 0.0300
| Epoch  10, time= 13.4s | Train: skip eval | Valid: time=  0.2s loss=1.000, TAw acc=  0.0% | lr: 0.0300
