0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.286000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.267000	0.384000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.335000	0.333000	0.353000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.334000	0.343000	0.362000	0.358000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.328000	0.382000	0.403000	0.373000	0.452000	0.000000	0.000000	0.000000	0.000000	0.000000
0.334000	0.406000	0.358000	0.363000	0.392000	0.403000	0.000000	0.000000	0.000000	0.000000
0.369000	0.382000	0.360000	0.367000	0.412000	0.504000	0.441000	0.000000	0.000000	0.000000
0.411000	0.424000	0.405000	0.362000	0.377000	0.391000	0.443000	0.409000	0.000000	0.000000
0.441000	0.446000	0.401000	0.376000	0.420000	0.413000	0.406000	0.460000	0.614000	0.000000
