0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.410000	0.278000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.450000	0.337000	0.217000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.441000	0.354000	0.280000	0.247000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.478000	0.352000	0.291000	0.307000	0.293000	0.000000	0.000000	0.000000	0.000000	0.000000
0.433000	0.349000	0.274000	0.317000	0.280000	0.208000	0.000000	0.000000	0.000000	0.000000
0.500000	0.382000	0.359000	0.321000	0.343000	0.258000	0.323000	0.000000	0.000000	0.000000
0.520000	0.478000	0.354000	0.360000	0.306000	0.292000	0.270000	0.227000	0.000000	0.000000
0.532000	0.472000	0.386000	0.425000	0.334000	0.337000	0.268000	0.313000	0.318000	0.000000
