Using downloaded and verified file: ./data/organamnist/organamnist.npz
Using downloaded and verified file: ./data/organamnist/organamnist.npz
Taskcla:  [(0, 3), (1, 3), (2, 3), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 16.5s | Valid: time=  5.6s loss=0.682, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 10.9s | Valid: time=  4.8s loss=0.337, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 10.7s | Valid: time=  4.6s loss=0.772, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 10.6s | Valid: time=  5.1s loss=1.003, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 10.5s | Valid: time=  5.0s loss=0.187, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 10.4s | Valid: time=  5.7s loss=0.828, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 10.9s | Valid: time=  5.9s loss=0.154, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 10.5s | Valid: time=  4.8s loss=0.183, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 10.9s | Valid: time=  5.2s loss=0.108, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 10.7s | Valid: time=  5.3s loss=0.103, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 10.8s | Valid: time=  5.4s loss=0.354, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 10.4s | Valid: time=  5.2s loss=0.470, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 10.8s | Valid: time=  4.9s loss=0.329, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 10.6s | Valid: time=  5.3s loss=0.109, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 10.6s | Valid: time=  5.0s loss=0.097, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 10.4s | Valid: time=  5.0s loss=0.169, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 10.6s | Valid: time=  5.3s loss=0.111, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 10.9s | Valid: time=  5.6s loss=0.198, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 10.6s | Valid: time=  6.3s loss=0.100, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 11.1s | Valid: time=  5.7s loss=0.076, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 10.6s | Valid: time=  5.1s loss=0.111, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 10.6s | Valid: time=  5.1s loss=0.060, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 10.8s | Valid: time=  4.9s loss=0.065, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 10.3s | Valid: time=  5.1s loss=0.284, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 10.6s | Valid: time=  5.7s loss=0.130, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 11.0s | Valid: time=  4.9s loss=0.078, TAw acc=  0.0% |
