Using downloaded and verified file: ./data/organamnist/organamnist.npz
Using downloaded and verified file: ./data/organamnist/organamnist.npz
Taskcla:  [(0, 3), (1, 3), (2, 3), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 16.0s | Valid: time=  5.1s loss=1.192, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 11.1s | Valid: time=  5.4s loss=1.211, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 11.2s | Valid: time=  5.8s loss=0.331, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 11.5s | Valid: time=  5.3s loss=0.184, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 11.1s | Valid: time=  5.4s loss=0.596, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 11.4s | Valid: time=  5.4s loss=0.131, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 11.3s | Valid: time=  5.6s loss=0.178, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 11.5s | Valid: time=  5.6s loss=0.091, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 11.5s | Valid: time=  5.8s loss=0.454, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 10.9s | Valid: time=  5.6s loss=5.928, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 10.8s | Valid: time=  5.7s loss=0.098, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 11.3s | Valid: time=  5.7s loss=0.096, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 10.7s | Valid: time=  5.9s loss=0.071, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 11.1s | Valid: time=  6.2s loss=0.076, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 11.2s | Valid: time=  6.1s loss=0.087, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 11.3s | Valid: time=  6.3s loss=0.091, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 11.3s | Valid: time=  6.3s loss=0.068, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 11.0s | Valid: time=  6.3s loss=0.067, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 11.1s | Valid: time=  5.9s loss=0.078, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 11.1s | Valid: time=  6.3s loss=0.087, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 11.2s | Valid: time=  6.2s loss=0.069, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 11.2s | Valid: time=  6.4s loss=0.069, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 10.8s | Valid: time=  6.1s loss=0.075, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 11.5s | Valid: time=  6.2s loss=0.095, TAw acc=  0.0% |
