Taskcla:  [(0, 3), (1, 2), (2, 2)]
 Epoch: 29 | Train: time= 54.2s | Valid: time= 10.2s loss=0.567, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 53.0s | Valid: time= 11.0s loss=0.635, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 52.9s | Valid: time= 10.7s loss=0.543, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 50.5s | Valid: time= 10.6s loss=0.562, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 49.7s | Valid: time= 10.5s loss=0.582, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 50.1s | Valid: time= 10.4s loss=0.861, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 53.1s | Valid: time= 10.6s loss=0.560, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 49.6s | Valid: time= 10.4s loss=0.560, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 49.8s | Valid: time= 10.8s loss=0.569, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 49.2s | Valid: time= 10.9s loss=0.548, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 50.6s | Valid: time= 11.0s loss=0.543, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 48.5s | Valid: time= 10.7s loss=0.536, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 50.3s | Valid: time= 10.8s loss=0.538, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 50.5s | Valid: time= 10.9s loss=0.534, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 49.9s | Valid: time= 10.8s loss=0.528, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 49.9s | Valid: time= 10.1s loss=0.527, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 51.0s | Valid: time= 11.1s loss=0.534, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 49.3s | Valid: time= 10.4s loss=0.538, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 51.5s | Valid: time= 10.5s loss=0.525, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 50.6s | Valid: time= 10.8s loss=0.530, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 49.4s | Valid: time= 10.5s loss=0.538, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 51.3s | Valid: time= 10.8s loss=0.524, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=16.131 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 84.5% <<<
>>> Test on task  1 : loss=1.190 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 82.7%, forg=  0.0% <<<
Save at ./results/20241119_der_csl/ham10000/ham10000_der_split_dp_noexem_grow_csl_1
************************************************************************************************************
Task  2
************************************************************************************************************
 Epoch: 1 | Train: time= 48.1s | Valid: time= 10.3s loss=0.019, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 47.2s | Valid: time= 10.7s loss=0.002, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 46.3s | Valid: time= 10.3s loss=0.032, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 48.6s | Valid: time= 10.1s loss=0.001, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 48.1s | Valid: time= 10.3s loss=0.001, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 48.2s | Valid: time= 10.1s loss=11.287, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 50.4s | Valid: time= 10.3s loss=0.001, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 49.9s | Valid: time= 10.5s loss=8.522, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 47.5s | Valid: time= 10.5s loss=0.166, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 46.9s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 49.0s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 49.7s | Valid: time=  9.9s loss=0.000, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 47.2s | Valid: time= 10.1s loss=0.074, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 46.9s | Valid: time= 10.1s loss=0.000, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 50.0s | Valid: time= 10.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 48.2s | Valid: time= 10.4s loss=0.052, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 46.3s | Valid: time= 10.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 48.5s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 49.8s | Valid: time= 10.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 49.1s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 47.0s | Valid: time= 10.2s loss=5.996, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 47.6s | Valid: time= 10.7s loss=1.801, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 48.0s | Valid: time= 10.9s loss=0.000, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 48.2s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 47.1s | Valid: time= 10.3s loss=1.290, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 47.2s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 48.9s | Valid: time= 10.3s loss=0.000, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 46.4s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 47.9s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 48.7s | Valid: time= 10.4s loss=0.586, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 46.8s | Valid: time= 10.5s loss=0.064, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 48.9s | Valid: time= 10.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 49.5s | Valid: time=  9.8s loss=0.000, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 47.1s | Valid: time= 10.5s loss=0.000, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 47.9s | Valid: time= 10.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 49.8s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 49.3s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 48.7s | Valid: time= 10.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 49.7s | Valid: time= 11.0s loss=0.000, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 47.4s | Valid: time= 10.5s loss=0.000, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 48.6s | Valid: time= 10.3s loss=0.000, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 47.8s | Valid: time= 10.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 48.7s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 48.3s | Valid: time= 10.1s loss=0.000, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 49.5s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 49.2s | Valid: time= 10.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 49.4s | Valid: time= 10.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 50.6s | Valid: time= 10.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 48.6s | Valid: time= 10.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 49.9s | Valid: time= 10.4s loss=0.000, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=15.286 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 84.5% <<<
>>> Test on task  1 : loss=14.578 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 82.7% <<<
>>> Test on task  2 : loss=0.194 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 90.0%, forg=  0.0% <<<
Save at ./results/20241119_der_csl/ham10000/ham10000_der_split_dp_noexem_grow_csl_1
************************************************************************************************************
TAw Acc
	 0.00%  0.00%  0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
TAw Acc result
 0.00	 0.00	
************************************************************************************************************
TAg Acc
	84.52%  0.00%  0.00% 	Avg.:84.52% 
	 0.00% 82.69%  0.00% 	Avg.:41.35% 
	 0.00%  0.00% 90.00% 	Avg.:30.00% 
TAg Acc result
84.52	41.35	30.00	
************************************************************************************************************
TAw Forg
	 0.00%  0.00%  0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
TAw Forg result
 0.00	 0.00	
************************************************************************************************************
TAg Forg
	 0.00%  0.00%  0.00% 
	84.52%  0.00%  0.00% 	Avg.:84.52% 
	84.52% 82.69%  0.00% 	Avg.:83.60% 
TAg Forg result
84.52	83.60	
************************************************************************************************************
[Elapsed time = 3.2 h]
Done!
