Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Using downloaded and verified file: ./data/pathmnist/pathmnist.npz
Taskcla:  [(0, 3), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 41.2s | Valid: time=  7.6s loss=0.121, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 37.6s | Valid: time=  6.7s loss=1.205, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 37.7s | Valid: time=  6.7s loss=0.105, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 37.8s | Valid: time=  6.7s loss=0.406, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 42.0s | Valid: time=  9.4s loss=0.033, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 42.6s | Valid: time=  9.5s loss=0.067, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 43.0s | Valid: time=  9.9s loss=0.100, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 43.4s | Valid: time=  8.5s loss=0.078, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 43.2s | Valid: time=  9.9s loss=0.032, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 43.3s | Valid: time=  9.4s loss=0.024, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 44.3s | Valid: time=  9.9s loss=0.409, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 43.9s | Valid: time=  9.3s loss=0.024, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 42.9s | Valid: time=  9.4s loss=0.843, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 43.6s | Valid: time=  8.9s loss=0.026, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 43.2s | Valid: time=  8.9s loss=0.019, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 43.6s | Valid: time=  9.0s loss=0.033, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 43.2s | Valid: time=  9.4s loss=0.018, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 43.8s | Valid: time=  9.0s loss=0.099, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 43.1s | Valid: time=  9.2s loss=0.013, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 44.0s | Valid: time=  9.0s loss=0.015, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 43.7s | Valid: time=  6.7s loss=0.030, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 38.4s | Valid: time=  6.6s loss=0.025, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 37.2s | Valid: time=  6.7s loss=0.015, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 37.5s | Valid: time=  6.3s loss=0.014, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 37.1s | Valid: time=  6.4s loss=0.016, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 37.6s | Valid: time=  6.5s loss=0.028, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 36.5s | Valid: time=  6.5s loss=0.013, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 36.8s | Valid: time=  6.9s loss=0.012, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 37.7s | Valid: time=  6.6s loss=0.021, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 37.2s | Valid: time=  6.7s loss=0.022, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 37.5s | Valid: time=  6.6s loss=0.018, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 37.7s | Valid: time=  6.3s loss=0.017, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 37.5s | Valid: time=  6.4s loss=0.009, TAw acc=  0.0% |
