0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.876563	0.000000	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.876563	0.776563	0.000000	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.876563	0.776563	0.826562	0.000000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.876563	0.776563	0.826562	0.750000	0.000000	0.000000
0.756250	0.632812	0.822656	0.732031	0.876563	0.776563	0.826562	0.750000	0.775000	0.000000
