Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11220132
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time= 17.2s | Train: skip eval | Valid: time=  0.3s loss=2.173, TAw acc=  0.0% | lr: 0.0300
| Epoch  53, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.223, TAw acc=  0.0% | lr: 0.0300
| Epoch  54, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.013, TAw acc=  0.0% | lr: 0.0300
| Epoch  55, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.080, TAw acc=  0.0% | lr: 0.0300
| Epoch  56, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.975, TAw acc=  0.0% | lr: 0.0300
| Epoch  57, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.217, TAw acc=  0.0% | lr: 0.0300
| Epoch  58, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.983, TAw acc=  0.0% | lr: 0.0300
| Epoch  59, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.992, TAw acc=  0.0% | lr: 0.0300
| Epoch  60, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.976, TAw acc=  0.0% | lr: 0.0300
| Epoch  61, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.871, TAw acc=  0.0% | lr: 0.0300
| Epoch  62, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.811, TAw acc=  0.0% | lr: 0.0300
| Epoch  63, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.889, TAw acc=  0.0% | lr: 0.0300
| Epoch  64, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.893, TAw acc=  0.0% | lr: 0.0300
| Epoch  65, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.181, TAw acc=  0.0% | lr: 0.0300
| Epoch  66, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.940, TAw acc=  0.0% | lr: 0.0300
| Epoch  67, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.778, TAw acc=  0.0% | lr: 0.0300
| Epoch  68, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.046, TAw acc=  0.0% | lr: 0.0300
| Epoch  69, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.799, TAw acc=  0.0% | lr: 0.0300
| Epoch  70, time= 10.7s | Train: skip eval | Valid: time=  0.3s loss=0.662, TAw acc=  0.0% | lr: 0.0300
| Epoch  71, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.772, TAw acc=  0.0% | lr: 0.0300
| Epoch  72, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.864, TAw acc=  0.0% | lr: 0.0300
| Epoch  73, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.832, TAw acc=  0.0% | lr: 0.0300
| Epoch  74, time= 10.7s | Train: skip eval | Valid: time=  0.3s loss=0.732, TAw acc=  0.0% | lr: 0.0300
| Epoch  75, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.795, TAw acc=  0.0% | lr: 0.0300
| Epoch  76, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.871, TAw acc=  0.0% | lr: 0.0300
| Epoch  77, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.890, TAw acc=  0.0% | lr: 0.0300
| Epoch  78, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.754, TAw acc=  0.0% | lr: 0.0300
| Epoch  79, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.692, TAw acc=  0.0% | lr: 0.0300
| Epoch  80, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.058, TAw acc=  0.0% | lr: 0.0300
| Epoch  81, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.771, TAw acc=  0.0% | lr: 0.0300
| Epoch  82, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.674, TAw acc=  0.0% | lr: 0.0300
| Epoch  83, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.839, TAw acc=  0.0% | lr: 0.0300
| Epoch  84, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.832, TAw acc=  0.0% | lr: 0.0300
| Epoch  85, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.691, TAw acc=  0.0% | lr: 0.0300
| Epoch  86, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.724, TAw acc=  0.0% | lr: 0.0300
| Epoch  87, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.818, TAw acc=  0.0% | lr: 0.0300
| Epoch  88, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.834, TAw acc=  0.0% | lr: 0.0300
| Epoch  89, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.674, TAw acc=  0.0% | lr: 0.0300
| Epoch  90, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.718, TAw acc=  0.0% | lr: 0.0300
| Epoch  91, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.705, TAw acc=  0.0% | lr: 0.0300
| Epoch  92, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.717, TAw acc=  0.0% | lr: 0.0300
| Epoch  93, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.001, TAw acc=  0.0% | lr: 0.0300
| Epoch  94, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.668, TAw acc=  0.0% | lr: 0.0300
| Epoch  95, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.829, TAw acc=  0.0% | lr: 0.0300
| Epoch  96, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.744, TAw acc=  0.0% | lr: 0.0300
| Epoch  97, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.697, TAw acc=  0.0% | lr: 0.0300
| Epoch  98, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.783, TAw acc=  0.0% | lr: 0.0300
| Epoch  99, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.652, TAw acc=  0.0% | lr: 0.0300
| Epoch 100, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.657, TAw acc=  0.0% | lr: 0.0300
| Epoch 101, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.722, TAw acc=  0.0% | lr: 0.0300
| Epoch 102, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.668, TAw acc=  0.0% | lr: 0.0300
| Epoch 103, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.915, TAw acc=  0.0% | lr: 0.0300
| Epoch 104, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.691, TAw acc=  0.0% | lr: 0.0300
| Epoch 105, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.662, TAw acc=  0.0% | lr: 0.0300
| Epoch 106, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.696, TAw acc=  0.0% | lr: 0.0300
| Epoch 107, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.729, TAw acc=  0.0% | lr: 0.0300
| Epoch 108, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.688, TAw acc=  0.0% | lr: 0.0300
| Epoch 109, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.687, TAw acc=  0.0% | lr: 0.0300
| Epoch 110, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.604, TAw acc=  0.0% | lr: 0.0300
| Epoch 111, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.681, TAw acc=  0.0% | lr: 0.0300
| Epoch 112, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.663, TAw acc=  0.0% | lr: 0.0300
| Epoch 113, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.679, TAw acc=  0.0% | lr: 0.0300
| Epoch 114, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.908, TAw acc=  0.0% | lr: 0.0300
| Epoch 115, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.682, TAw acc=  0.0% | lr: 0.0300
| Epoch 116, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.705, TAw acc=  0.0% | lr: 0.0300
| Epoch 117, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.615, TAw acc=  0.0% | lr: 0.0300
| Epoch 118, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.692, TAw acc=  0.0% | lr: 0.0300
| Epoch 119, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.785, TAw acc=  0.0% | lr: 0.0300
| Epoch 120, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.806, TAw acc=  0.0% | lr: 0.0300
| Epoch 121, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.647, TAw acc=  0.0% | lr: 0.0300
| Epoch 122, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.716, TAw acc=  0.0% | lr: 0.0300
| Epoch 123, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.663, TAw acc=  0.0% | lr: 0.0300
| Epoch 124, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.612, TAw acc=  0.0% | lr: 0.0300
| Epoch 125, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.669, TAw acc=  0.0% | lr: 0.0300
| Epoch 126, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.642, TAw acc=  0.0% | lr: 0.0300
| Epoch 127, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.573, TAw acc=  0.0% | lr: 0.0300
| Epoch 128, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.677, TAw acc=  0.0% | lr: 0.0300
| Epoch 129, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.633, TAw acc=  0.0% | lr: 0.0300
| Epoch 130, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.819, TAw acc=  0.0% | lr: 0.0300
| Epoch 131, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.629, TAw acc=  0.0% | lr: 0.0300
| Epoch 132, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.703, TAw acc=  0.0% | lr: 0.0300
| Epoch 133, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.642, TAw acc=  0.0% | lr: 0.0300
| Epoch 134, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.725, TAw acc=  0.0% | lr: 0.0300
| Epoch 135, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.698, TAw acc=  0.0% | lr: 0.0300
| Epoch 136, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.789, TAw acc=  0.0% | lr: 0.0300
| Epoch 137, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.670, TAw acc=  0.0% | lr: 0.0300
| Epoch 138, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.695, TAw acc=  0.0% | lr: 0.0300
| Epoch 139, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.663, TAw acc=  0.0% | lr: 0.0300
| Epoch 140, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.632, TAw acc=  0.0% | lr: 0.0030
| Epoch 141, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.652, TAw acc=  0.0% | lr: 0.0030
| Epoch 142, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.618, TAw acc=  0.0% | lr: 0.0030
| Epoch 143, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.616, TAw acc=  0.0% | lr: 0.0030
| Epoch 144, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.701, TAw acc=  0.0% | lr: 0.0030
| Epoch 145, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.657, TAw acc=  0.0% | lr: 0.0030
| Epoch 146, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.637, TAw acc=  0.0% | lr: 0.0030
| Epoch 147, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.593, TAw acc=  0.0% | lr: 0.0030
| Epoch 148, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.605, TAw acc=  0.0% | lr: 0.0030
| Epoch 149, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.693, TAw acc=  0.0% | lr: 0.0030
| Epoch 150, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.579, TAw acc=  0.0% | lr: 0.0030
| Epoch 151, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.618, TAw acc=  0.0% | lr: 0.0030
| Epoch 152, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.642, TAw acc=  0.0% | lr: 0.0030
| Epoch 153, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.627, TAw acc=  0.0% | lr: 0.0030
| Epoch 154, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.625, TAw acc=  0.0% | lr: 0.0030
| Epoch 155, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.615, TAw acc=  0.0% | lr: 0.0030
| Epoch 156, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.651, TAw acc=  0.0% | lr: 0.0030
| Epoch 157, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.602, TAw acc=  0.0% | lr: 0.0030
| Epoch 158, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.600, TAw acc=  0.0% | lr: 0.0030
| Epoch 159, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.602, TAw acc=  0.0% | lr: 0.0030
| Epoch 160, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.576, TAw acc=  0.0% | lr: 0.0030
| Epoch 161, time= 10.8s | Train: skip eval | Valid: time=  0.3s loss=0.620, TAw acc=  0.0% | lr: 0.0030
| Epoch 162, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.633, TAw acc=  0.0% | lr: 0.0030
| Epoch 163, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.615, TAw acc=  0.0% | lr: 0.0030
| Epoch 164, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.626, TAw acc=  0.0% | lr: 0.0030
| Epoch 165, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.614, TAw acc=  0.0% | lr: 0.0030
| Epoch 166, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.578, TAw acc=  0.0% | lr: 0.0030
| Epoch 167, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.605, TAw acc=  0.0% | lr: 0.0030
| Epoch 168, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.603, TAw acc=  0.0% | lr: 0.0030
| Epoch 169, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.592, TAw acc=  0.0% | lr: 0.0030
| Epoch 170, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.602, TAw acc=  0.0% | lr: 0.0030
| Epoch 171, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.638, TAw acc=  0.0% | lr: 0.0030
| Epoch 172, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.584, TAw acc=  0.0% | lr: 0.0030
| Epoch 173, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.624, TAw acc=  0.0% | lr: 0.0030
| Epoch 174, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.594, TAw acc=  0.0% | lr: 0.0030
| Epoch 175, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.574, TAw acc=  0.0% | lr: 0.0030
| Epoch 176, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.609, TAw acc=  0.0% | lr: 0.0030
| Epoch 177, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.565, TAw acc=  0.0% | lr: 0.0030
| Epoch 178, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.601, TAw acc=  0.0% | lr: 0.0030
| Epoch 179, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.571, TAw acc=  0.0% | lr: 0.0030
| Epoch 180, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.572, TAw acc=  0.0% | lr: 0.0003
| Epoch 181, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.579, TAw acc=  0.0% | lr: 0.0003
| Epoch 182, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.554, TAw acc=  0.0% | lr: 0.0003
| Epoch 183, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.603, TAw acc=  0.0% | lr: 0.0003
| Epoch 184, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.557, TAw acc=  0.0% | lr: 0.0003
| Epoch 185, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.597, TAw acc=  0.0% | lr: 0.0003
| Epoch 186, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.548, TAw acc=  0.0% | lr: 0.0003
| Epoch 187, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.587, TAw acc=  0.0% | lr: 0.0003
| Epoch 188, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.595, TAw acc=  0.0% | lr: 0.0003
| Epoch 189, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.581, TAw acc=  0.0% | lr: 0.0003
| Epoch 190, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.634, TAw acc=  0.0% | lr: 0.0003
| Epoch 191, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.557, TAw acc=  0.0% | lr: 0.0003
| Epoch 192, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.556, TAw acc=  0.0% | lr: 0.0003
| Epoch 193, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.585, TAw acc=  0.0% | lr: 0.0003
| Epoch 194, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.576, TAw acc=  0.0% | lr: 0.0003
| Epoch 195, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.614, TAw acc=  0.0% | lr: 0.0003
| Epoch 196, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.560, TAw acc=  0.0% | lr: 0.0003
| Epoch 197, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.587, TAw acc=  0.0% | lr: 0.0003
| Epoch 198, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.580, TAw acc=  0.0% | lr: 0.0003
| Epoch 199, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.611, TAw acc=  0.0% | lr: 0.0003
| Epoch 200, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.592, TAw acc=  0.0% | lr: 0.0003
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.897 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 63.0%, forg= 23.4% <<<
>>> Test on task  1 : loss=2.866 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 52.6%, forg= 24.8% <<<
>>> Test on task  2 : loss=0.689 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 84.2%, forg=  0.0% <<<
Save at ./results/20241102_der/cifar100_reproducing_epoch200/cifar100_icarl_der_base_csl_0
************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.160, TAw acc=  0.0% | lr: 0.0300
| Epoch   2, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.102, TAw acc=  0.0% | lr: 0.0300
| Epoch   3, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.350, TAw acc=  0.0% | lr: 0.0300
| Epoch   4, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.817, TAw acc=  0.0% | lr: 0.0300
| Epoch   5, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.568, TAw acc=  0.0% | lr: 0.0300
| Epoch   6, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.885, TAw acc=  0.0% | lr: 0.0300
| Epoch   7, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.707, TAw acc=  0.0% | lr: 0.0300
| Epoch   8, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.370, TAw acc=  0.0% | lr: 0.0300
| Epoch   9, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=2.279, TAw acc=  0.0% | lr: 0.0300
| Epoch  10, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.401, TAw acc=  0.0% | lr: 0.0300
| Epoch  11, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=2.613, TAw acc=  0.0% | lr: 0.0300
| Epoch  12, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.661, TAw acc=  0.0% | lr: 0.0300
| Epoch  13, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.531, TAw acc=  0.0% | lr: 0.0300
| Epoch  14, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.175, TAw acc=  0.0% | lr: 0.0300
| Epoch  15, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.478, TAw acc=  0.0% | lr: 0.0300
| Epoch  16, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.387, TAw acc=  0.0% | lr: 0.0300
| Epoch  17, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=2.543, TAw acc=  0.0% | lr: 0.0300
| Epoch  18, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.444, TAw acc=  0.0% | lr: 0.0300
| Epoch  19, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.441, TAw acc=  0.0% | lr: 0.0300
| Epoch  20, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.577, TAw acc=  0.0% | lr: 0.0300
| Epoch  21, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=2.381, TAw acc=  0.0% | lr: 0.0300
| Epoch  22, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.479, TAw acc=  0.0% | lr: 0.0300
| Epoch  23, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.316, TAw acc=  0.0% | lr: 0.0300
| Epoch  24, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=2.532, TAw acc=  0.0% | lr: 0.0300
| Epoch  25, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.199, TAw acc=  0.0% | lr: 0.0300
| Epoch  26, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=2.427, TAw acc=  0.0% | lr: 0.0300
| Epoch  27, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.419, TAw acc=  0.0% | lr: 0.0300
| Epoch  28, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.457, TAw acc=  0.0% | lr: 0.0300
| Epoch  29, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.238, TAw acc=  0.0% | lr: 0.0300
| Epoch  30, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.551, TAw acc=  0.0% | lr: 0.0300
| Epoch  31, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.373, TAw acc=  0.0% | lr: 0.0300
| Epoch  32, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=2.102, TAw acc=  0.0% | lr: 0.0300
| Epoch  33, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.118, TAw acc=  0.0% | lr: 0.0300
| Epoch  34, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.198, TAw acc=  0.0% | lr: 0.0300
| Epoch  35, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.124, TAw acc=  0.0% | lr: 0.0300
| Epoch  36, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=2.144, TAw acc=  0.0% | lr: 0.0300
| Epoch  37, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=2.001, TAw acc=  0.0% | lr: 0.0300
| Epoch  38, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=2.142, TAw acc=  0.0% | lr: 0.0300
| Epoch  39, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.943, TAw acc=  0.0% | lr: 0.0300
| Epoch  40, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.826, TAw acc=  0.0% | lr: 0.0300
| Epoch  41, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.702, TAw acc=  0.0% | lr: 0.0300
| Epoch  42, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.963, TAw acc=  0.0% | lr: 0.0300
| Epoch  43, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.884, TAw acc=  0.0% | lr: 0.0300
| Epoch  44, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.823, TAw acc=  0.0% | lr: 0.0300
| Epoch  45, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.682, TAw acc=  0.0% | lr: 0.0300
| Epoch  46, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.873, TAw acc=  0.0% | lr: 0.0300
| Epoch  47, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.564, TAw acc=  0.0% | lr: 0.0300
| Epoch  48, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.498, TAw acc=  0.0% | lr: 0.0300
| Epoch  49, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.575, TAw acc=  0.0% | lr: 0.0300
| Epoch  50, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.476, TAw acc=  0.0% | lr: 0.0300
| Epoch  51, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.528, TAw acc=  0.0% | lr: 0.0300
| Epoch  52, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.559, TAw acc=  0.0% | lr: 0.0300
| Epoch  53, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.448, TAw acc=  0.0% | lr: 0.0300
| Epoch  54, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.496, TAw acc=  0.0% | lr: 0.0300
| Epoch  55, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.576, TAw acc=  0.0% | lr: 0.0300
| Epoch  56, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.354, TAw acc=  0.0% | lr: 0.0300
| Epoch  57, time= 10.4s | Train: skip eval | Valid: time=  0.4s loss=1.481, TAw acc=  0.0% | lr: 0.0300
| Epoch  58, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.546, TAw acc=  0.0% | lr: 0.0300
| Epoch  59, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.497, TAw acc=  0.0% | lr: 0.0300
| Epoch  60, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.374, TAw acc=  0.0% | lr: 0.0300
| Epoch  61, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.446, TAw acc=  0.0% | lr: 0.0300
| Epoch  62, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.334, TAw acc=  0.0% | lr: 0.0300
| Epoch  63, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.298, TAw acc=  0.0% | lr: 0.0300
| Epoch  64, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.439, TAw acc=  0.0% | lr: 0.0300
| Epoch  65, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.312, TAw acc=  0.0% | lr: 0.0300
| Epoch  66, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.331, TAw acc=  0.0% | lr: 0.0300
