Using downloaded and verified file: ./data/tissuemnist/tissuemnist.npz
Using downloaded and verified file: ./data/tissuemnist/tissuemnist.npz
Taskcla:  [(0, 2), (1, 2), (2, 2), (3, 2)]
Number of clients each task:  [10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 77.2s | Valid: time=  8.2s loss=0.392, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 79.3s | Valid: time=  9.1s loss=0.424, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 79.6s | Valid: time=  9.3s loss=0.370, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 76.3s | Valid: time=  9.3s loss=0.350, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 79.0s | Valid: time=  9.5s loss=0.357, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 78.1s | Valid: time=  9.2s loss=0.359, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 77.8s | Valid: time=  9.3s loss=0.340, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 79.0s | Valid: time=  9.3s loss=0.334, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 78.2s | Valid: time=  9.0s loss=0.337, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 77.7s | Valid: time=  9.2s loss=0.370, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 79.5s | Valid: time=  9.2s loss=0.328, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 77.8s | Valid: time=  9.3s loss=0.328, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 78.4s | Valid: time=  9.3s loss=0.408, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 78.4s | Valid: time=  9.2s loss=0.334, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 78.5s | Valid: time=  9.1s loss=0.332, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 77.8s | Valid: time=  9.6s loss=0.332, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 76.8s | Valid: time=  9.5s loss=0.326, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 78.7s | Valid: time=  9.5s loss=0.327, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 77.9s | Valid: time=  9.6s loss=0.398, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 78.2s | Valid: time=  9.3s loss=0.324, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 78.8s | Valid: time=  9.3s loss=0.320, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 78.3s | Valid: time=  9.6s loss=0.322, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 78.4s | Valid: time=  9.3s loss=0.331, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 77.9s | Valid: time=  9.2s loss=0.339, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 79.2s | Valid: time=  9.5s loss=0.338, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 77.8s | Valid: time=  9.4s loss=0.313, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 78.9s | Valid: time=  9.7s loss=0.315, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 78.9s | Valid: time=  9.4s loss=0.337, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 78.7s | Valid: time=  9.2s loss=0.315, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 78.4s | Valid: time=  9.3s loss=0.306, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 79.2s | Valid: time=  9.6s loss=0.325, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 78.6s | Valid: time=  9.3s loss=0.316, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 79.3s | Valid: time=  9.4s loss=0.317, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 78.6s | Valid: time=  9.4s loss=0.308, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 77.6s | Valid: time=  9.4s loss=0.312, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 78.9s | Valid: time=  9.3s loss=0.306, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 78.8s | Valid: time=  9.5s loss=0.304, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 78.6s | Valid: time=  9.1s loss=0.307, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 78.9s | Valid: time=  9.7s loss=0.309, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 78.3s | Valid: time=  9.6s loss=0.307, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 77.5s | Valid: time=  9.2s loss=0.306, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 79.2s | Valid: time=  9.3s loss=0.306, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 79.3s | Valid: time=  9.5s loss=0.305, TAw acc=  0.0% |
